acc,uacc,time
0.8541666666666667,,4.336715
0.8958333333333334,,3.9994330000000002
0.9583333333333334,,13.427655999999999
0.8958333333333334,,3.419777
0.9583333333333334,,6.644014
0.9166666666666666,,4.730417
0.9583333333333334,,7.413286
0.9166666666666666,,14.723345000000002
0.9166666666666666,,2.833601
0.8958333333333334,,3.37667
0.9166666666666666,,3.137983
0.9166666666666666,,5.632059
0.8958333333333334,,4.17101
0.9166666666666666,,4.39945
0.8958333333333334,,3.756563
0.9375,,4.621808000000001
0.8750000000000001,,3.039654
0.9375,,4.362255
0.9375,,9.156792999999999
0.9375,,29.858283
0.9166666666666666,,4.868405999999999
0.9583333333333334,,5.2126589999999995
0.9583333333333334,,3.906855
0.8958333333333334,,3.132541
0.9166666666666666,,5.187432
0.9166666666666666,,5.179991
0.8750000000000001,,2.47512
0.8750000000000001,,3.744447
0.8958333333333334,,3.0346439999999997
0.9583333333333334,,5.60804
