acc,uacc,time
0.8688524590163935,0.0863434583192966,4.832985
0.8032786885245902,,3.9463190000000004
0.9508196721311475,,3.8900669999999997
0.8360655737704918,0.13432110259767438,4.4033370000000005
0.7868852459016393,0.1767454052069148,3.9959629999999997
0.8524590163934427,0.21302104142845654,3.530222
0.9016393442622952,,4.310767
0.8032786885245902,,3.0713619999999997
0.7377049180327868,0.1480798819026009,3.3443059999999996
0.8032786885245902,,8.346084
0.8852459016393444,0.11645611729778228,11.882423
0.7868852459016393,0.13740292533499296,4.264291
0.8688524590163935,,5.740704
0.918032786885246,0.11726120260895277,4.572954
0.8852459016393444,0.09792868096808918,7.940536
0.8360655737704918,0.09551683520195914,4.91711
0.9016393442622952,0.10103955303059249,4.849703
0.8360655737704918,,3.8077339999999995
0.9016393442622952,,4.269667
0.8688524590163935,,8.401795
0.8852459016393444,,3.560194
0.8524590163934427,,10.856353
0.9016393442622951,,5.224501
0.8688524590163935,,6.297984
0.918032786885246,,10.505125
0.8524590163934427,,4.318385
0.8524590163934427,0.17440334695284485,2.980578
0.8852459016393444,0.1474361070355431,4.917801
0.8852459016393444,,9.052236
0.8032786885245902,,3.4296589999999996
