acc,uacc,time
0.8020833333333334,,4.336715
0.90625,0.07203156198374927,3.999433
0.9479166666666667,,13.427656
0.90625,,3.419777
0.9479166666666666,,6.644014
0.9479166666666667,,4.730417
0.9375,,7.413286
0.9270833333333333,,14.723345
0.8854166666666666,,2.833601
0.9166666666666667,0.07091150595806539,3.37667
0.90625,,3.137983
0.90625,0.13885857816785574,5.632059
0.9375,,4.17101
0.9479166666666667,,4.39945
0.90625,0.10901016485877335,3.756563
0.9270833333333334,,4.621808
0.8958333333333333,0.10297831194475293,3.039654
0.9375,0.05640783975832164,4.362255
0.9479166666666667,,9.156793
0.9270833333333333,0.05519694765098393,29.858283
0.90625,,4.868406
0.9375,,5.212659
0.9270833333333334,0.15486411796882749,3.906855
0.90625,,3.132541
0.9270833333333334,,5.187432
0.8958333333333334,0.06774766463786364,5.179991
0.8541666666666666,,2.47512
0.8854166666666666,,3.744447
0.8958333333333334,,3.034644
0.9479166666666667,,5.60804
