acc,uacc,time
0.49791666567325593,0.22682292759418476,44.611568
0.5151041701436043,0.21484375372529024,43.883206
0.5151041597127914,0.24713540673255918,45.653565
0.4994791641831398,0.15677081868052478,43.459553
0.49843750447034835,0.2059895984828472,44.114214
0.5484375014901162,0.18307293653488155,44.605353
0.5453124985098838,0.24713542088866225,45.676242
0.4906250014901161,0.15833334848284714,43.554227
0.49947917014360427,0.23932293131947502,43.210252
0.496875,0.16223959326744075,44.144713
0.509895832836628,0.27395832911133766,43.880642
0.5140625,0.16276042759418485,45.093179
0.5088541656732559,0.2039062514901162,42.743231
0.5015625,0.2695312656462192,43.675274
0.527083332836628,0.15729166716337195,43.099898
0.5052083283662796,0.20442708283662797,44.15197
0.5166666656732559,0.1627604104578494,44.213791
0.4958333343267441,0.18359375521540644,44.326496
0.49010416567325593,0.21432290673255922,44.393395
0.4937499925494194,0.1796874962747097,43.944895
0.48072916865348814,0.20885416045784944,43.240093
0.5250000029802322,0.2242187306284904,45.096275
0.5020833387970924,0.20052085369825356,43.149969
0.5020833358168602,0.1682291723787785,42.257711
0.4984375,0.14687501043081275,43.276703
0.516145832836628,0.23125000521540645,42.389662
0.5187500029802322,0.24609375521540633,42.568618
0.5140624970197678,0.21484374105930326,43.862888
0.5062499985098838,0.24505208805203438,40.721952
0.5031250059604645,0.24765626937150953,42.834306
