acc,uacc,time
0.8541666666666667,0.11875921813771129,4.336715
0.9166666666666667,0.11834891978651285,3.9994330000000002
0.9583333333333334,,13.427655999999999
0.90625,,3.419777
0.9479166666666666,,6.644014
0.9375,0.06822129129432142,4.730417
0.9479166666666667,,7.413286
0.9270833333333333,,14.723345000000002
0.8958333333333334,0.16500547109171748,2.833601
0.9166666666666667,,3.37667
0.9166666666666666,0.1771801896393299,3.137983
0.9166666666666667,,5.632059
0.9270833333333334,,4.17101
0.9583333333333333,,4.39945
0.8958333333333334,,3.756563
0.9375,0.0971452216617763,4.621808000000001
0.875,0.15598255209624767,3.039654
0.9583333333333333,0.13708204263821244,4.362255
0.9375,,9.156792999999999
0.9270833333333333,,29.858283
0.9270833333333333,,4.868405999999999
0.9583333333333334,,5.2126589999999995
0.9270833333333334,0.13520531775429845,3.906855
0.90625,0.07398487441241741,3.132541
0.9166666666666667,,5.187432
0.8958333333333334,,5.179991
0.8854166666666667,0.16319168219342828,2.47512
0.8958333333333334,,3.744447
0.8958333333333334,,3.0346439999999997
0.9583333333333334,0.16807457245886326,5.60804
