acc,uacc,time
0.9767546057701111,0.0,683.094855
0.9767546057701111,0.0,744.704269
0.9767546057701111,0.0,598.920176
0.9767546057701111,0.0,603.107514
0.9767546057701111,0.0,608.019569
0.9767546057701111,0.0,584.120622
0.9767546057701111,0.0,623.644281
0.9767546057701111,0.0,611.584156
0.9767546057701111,0.0,660.691571
0.9767546057701111,0.0,630.798699
0.9767546057701111,0.0,628.039318
0.9767546057701111,0.0,650.254989
0.9767546057701111,0.0,682.138761
0.9767546057701111,0.0,590.691959
0.9767546057701111,0.0,652.29095
0.9767546057701111,0.0,698.957426
0.9767546057701111,0.0,731.249955
0.9767546057701111,0.0,769.376067
0.9767546057701111,0.0,788.530628
0.9767546057701111,0.0,577.595437
0.9767546057701111,0.0,728.964147
0.9767546057701111,0.0,723.055022
0.9767546057701111,0.0,637.940548
0.9767546057701111,0.0,667.342956
0.9767546057701111,0.0,660.948886
0.9767546057701111,0.0,683.536075
0.9767546057701111,0.0,543.387694
0.9767769545316696,0.0002346619963645713,782.933693
0.9767546057701111,0.0,746.323469
0.9767546057701111,0.0,674.741346
