acc,uacc,time
0.95,,7.7875559999999995
0.9714285714285713,,8.419765
0.9642857142857142,0.05667297770934446,14.19542
0.9785714285714286,,9.495476
0.9714285714285715,,13.729674
1.0,,36.691984999999995
0.9785714285714286,,6.696556
0.9785714285714284,,9.841925
0.9857142857142855,0.022904042048113686,18.389761
0.9857142857142855,,20.883816
0.9785714285714286,,17.785797
0.9857142857142855,,16.747819
0.9642857142857142,0.01841437172676836,12.111355
0.9642857142857142,,6.188566000000001
0.95,,8.480685000000001
0.9857142857142858,,10.133410000000001
0.9714285714285713,,8.481003
0.9642857142857142,,5.982508999999999
0.9571428571428571,,5.285986
0.95,,6.671442
0.9571428571428571,,4.62823
0.9857142857142855,,9.179223
0.9714285714285715,,10.939987
0.9714285714285715,,18.661977
0.9357142857142857,,16.782539
0.9785714285714286,,25.573745000000002
0.9714285714285715,0.14558956963675362,7.190842
0.9642857142857142,,10.329851
0.9571428571428571,,10.577141000000001
0.9857142857142855,,20.48623
