acc,uacc,time
0.5081967204809189,0.3467213183641432,82.768504
0.5090163856744766,0.19754095822572704,69.90869
0.4950819656252861,0.3045081630349158,67.360417
0.5368852406740189,0.34590161591768254,77.875285
0.5319672048091888,0.3131147414445877,76.198091
0.4999999925494194,0.3709016315639018,66.058327
0.49508196115493774,0.36311475709080687,70.872325
0.48278687745332716,0.31311474144458773,61.08795
0.4860655710101128,0.33729508444666867,75.341529
0.5204917952418328,0.27254095971584313,64.676163
0.5147540912032127,0.32172131687402716,80.391066
0.49918031841516497,0.3122950531542301,76.155991
0.4950819566845894,0.3397540852427482,77.059506
0.5188524574041367,0.32950817868113513,68.044533
0.5467213064432144,0.22172131538391104,89.37957
0.5327868819236755,0.31721308603882775,71.480713
0.5303278610110282,0.3295081928372382,75.826141
0.5319672048091888,0.2872950829565525,67.219961
0.4598360568284988,0.32172128856182086,71.515257
0.5540983512997627,0.32008198872208593,65.000824
