acc,uacc,time
0.5098958343267441,0.23072915673255917,62.27804
0.504166665673256,0.1984374910593033,61.978594
0.5036458298563957,0.17213541567325585,60.71186
0.5057291656732559,0.203385417163372,62.768956
0.5145833313465118,0.20442709848284718,61.964093
0.5046874955296516,0.15729166716337195,60.82045
0.48958332985639574,0.1731770686805248,63.026562
0.5130208313465119,0.21484375521540644,60.86707
0.4984375014901161,0.25052083283662796,61.675746
0.4963541701436043,0.2252604104578494,61.245947
0.50625,0.16276042610406877,60.146957
0.519791665673256,0.16770832389593116,62.86391
0.49427083432674407,0.23671872019767753,62.220084
0.5031250044703484,0.29583333805203427,61.177363
0.500520832836628,0.20937500894069666,60.821775
0.5177083343267441,0.20937498062849047,60.861531
0.5343749970197678,0.1880208328366279,62.471264
0.5015625029802322,0.20937500894069672,60.525732
0.5083333343267441,0.24661460369825355,60.623771
0.5041666716337204,0.1791666604578494,59.720789
