acc,uacc,time
0.7662337662337663,,9.236593
0.7272727272727273,,12.568268
0.7012987012987014,,7.490386
0.7402597402597403,,10.948065
0.7792207792207793,,8.11391
0.7532467532467532,,12.788333999999999
0.7792207792207793,,37.489419
0.7792207792207793,,11.180888000000001
0.7402597402597403,,6.523027
0.7402597402597403,,12.939223
0.7662337662337662,,6.208819999999999
0.7272727272727273,0.21506297704461336,8.773757000000002
0.7402597402597403,,9.042996
0.7792207792207793,,10.534241
0.7662337662337663,0.06393642607447389,19.414853
0.7402597402597403,,7.20233
0.7402597402597403,,7.416752000000001
0.7532467532467532,,9.841008
0.7922077922077922,0.09842460626712093,11.035898
0.7142857142857143,,8.798239
