acc,uacc,time
0.9435396308360477,0.14581594327373693,27.969358000000003
0.9446254071661238,0.1559038755365614,16.625478
0.9500542888165038,0.13872598567886538,15.732263
0.9381107491856677,0.1418143068152064,18.205922
0.9402823018458197,0.08692801479213788,21.321901999999998
0.9391965255157437,0.1317619335282509,19.940604999999998
0.9533116178067318,0.1122252342172865,23.915255
0.9457111834961998,0.13604697182240627,21.440368
0.9478827361563518,0.1398133983052903,18.069558999999998
0.9489685124864278,0.17506566371902194,21.512931
0.9348534201954397,0.15310226710883335,16.674473000000003
0.9402823018458197,0.14828891581355166,18.691836
0.9294245385450597,0.11277197859574607,17.501017
0.9381107491856677,0.1480751165737935,20.783078
0.9315960912052117,0.14526912191403418,22.505932
0.9413680781758957,0.13341674393085393,20.875513
0.9565689467969598,0.15384370816647036,18.775648
0.9511400651465798,0.14592230290854014,18.189395
0.9467969598262758,0.14595306861284113,17.715395
0.9511400651465798,0.13305254023315852,19.833195
