acc,uacc,time
0.942857142857143,0.03699883105499404,7.5939820000000005
0.9285714285714286,,7.525873
0.9285714285714286,,10.361299
0.9285714285714286,,20.045957
0.9428571428571428,,14.196228
0.9571428571428571,,35.181179
0.942857142857143,,13.249789000000002
0.9571428571428571,,29.567916999999998
0.9428571428571428,,13.404492999999999
0.9571428571428571,,67.577326
0.9571428571428571,,11.385378999999999
0.9285714285714286,,12.071417
0.942857142857143,,10.397196000000001
0.9428571428571428,,6.715228999999999
0.9428571428571428,,21.662751
0.9428571428571428,,8.296897999999999
0.942857142857143,,7.525805999999999
0.9571428571428571,,14.766703
0.9428571428571428,,15.413917999999999
0.9428571428571428,,17.096248000000003
