acc,uacc,time
0.8360655737704918,,6.861575
0.7540983606557377,,3.326831
0.7704918032786885,,4.0270220000000005
0.8688524590163935,,5.188469
0.7540983606557377,,3.424169
0.8360655737704918,,5.426371
0.8688524590163935,,5.920484
0.8360655737704918,,4.949758
0.8032786885245902,,3.6614730000000004
0.8360655737704918,,3.7658139999999998
0.8032786885245902,0.04239941773111704,5.592179
0.819672131147541,,4.087894
0.8360655737704918,,9.190861
0.8360655737704918,0.1316763456971919,4.070405
0.8360655737704918,,4.750392
0.8360655737704918,,4.982176
0.8360655737704918,,5.5859760000000005
0.8032786885245902,,5.626093
0.7704918032786885,0.1305524281790999,4.115947
0.8360655737704918,,6.895528
