acc,uacc,time
0.9767546057701111,0.0,3007.432714
0.9767546057701111,0.0,2578.656758
0.9767546057701111,0.0,2962.570544
0.9767322540283203,0.00023469328880310059,2323.021594
0.9767546057701111,0.0,2835.20325
0.9767322540283203,0.00023469328880310059,2516.491625
0.9767546057701111,0.0,2834.709455
0.9767546057701111,0.0,3028.316422
0.9767546057701111,0.0,2528.927206
0.9767546057701111,0.0,2962.750893
0.9767546057701111,0.0,2800.31939
0.9767546057701111,0.0,2073.20767
0.9767546057701111,0.0,2714.938745
0.9767546057701111,0.0,2374.245678
0.9767322540283203,0.00023469328880310059,2541.458016
0.9766875505447388,0.0004470348358154297,2961.588612
0.9767546057701111,0.0,2662.971917
0.9767769545316696,0.0002346619963645713,2778.211878
0.9767322540283203,0.00023469328880310059,2881.21696
0.9767546057701111,0.0,2842.446808
