acc,uacc,time
0.4904761999845505,0.3005952499806881,48.378911
0.5023809641599655,0.2392857156693935,48.122886
0.49404763132333757,0.4095237992703913,50.662167
0.4964285746216774,0.35952378809452057,46.540655
0.5238095283508301,0.35833332613110547,48.775403
0.501190485060215,0.32321428209543224,46.93606
0.49880953282117846,0.38214284852147096,53.150293
0.5047619104385376,0.40833330899476983,51.705978
0.49523810744285585,0.29821429774165154,47.848314
0.4904761970043182,0.2392857156693935,48.753508
0.4892857223749161,0.3470238029956817,51.364051
0.4904761999845505,0.3005952343344688,46.047038
0.504761916399002,0.466071430593729,53.113801
0.513095247745514,0.3708333253860473,49.071811
0.5035714328289032,0.23928570002317417,45.300947
0.5523809581995011,0.25059523880481716,50.844256
0.496428582072258,0.17916667014360432,48.218208
0.5476190552115441,0.22797619104385358,52.133792
0.5071428656578064,0.31071428135037416,46.200342
0.509523817896843,0.20297620818018913,47.821592
