acc,uacc,time
0.8095238095238095,,5.2019779999999995
0.8095238095238095,,3.563604
0.9047619047619048,,3.577279
0.9047619047619048,,3.6124620000000003
0.9047619047619048,0.05103522982625734,5.551635
0.9047619047619048,,5.588088
0.8571428571428571,0.029780423179978414,3.825108
0.9523809523809523,,6.652966999999999
0.8095238095238095,,3.3378089999999996
0.8571428571428571,0.10136062359171255,3.371977
0.9047619047619048,,6.697196000000001
0.8095238095238095,,3.265225
0.8571428571428571,0.09779356136208489,4.661669
0.9047619047619048,,4.472437
0.9047619047619048,,3.9641610000000003
0.8095238095238095,,2.656228
0.8571428571428571,,3.502594
0.8809523809523809,,3.179536
0.8571428571428571,0.08222139875094095,3.6429169999999997
0.8571428571428571,,4.720065
