acc,uacc,time
0.9767545820295038,,103.148256
0.9767545820295038,,162.830194
0.9767545820295038,,205.66284
0.9767545820295038,,155.920478
0.9767545820295038,,85.048097
0.9767545820295038,,131.15065900000002
0.9767545820295038,,137.091715
0.9767545820295038,,210.66605499999997
0.9767545820295038,,533.561741
0.9767545820295038,,136.587821
0.9767545820295038,,134.340394
0.9767545820295038,,89.976411
0.9767545820295038,,422.38819400000006
0.9767545820295038,,141.387721
0.9767545820295038,,233.88914599999998
0.9767545820295038,,101.974925
0.9767545820295038,,102.82431
0.9767545820295038,,107.61028400000001
0.9767545820295038,,223.488117
0.9767545820295038,,342.004952
