acc,uacc,time
0.9791666666666667,,12.030094
0.8333333333333334,0.1413481803610921,3.173477
0.9479166666666667,0.16093026753515005,3.8168519999999995
0.9166666666666667,,4.239221
0.9375,,4.678783
0.9479166666666667,,6.854364
0.9375,,5.660397
0.9479166666666666,,5.135795
0.9479166666666666,,4.515098
0.9583333333333334,,8.816134
0.9583333333333334,,6.4524870000000005
0.96875,,5.694614
0.9375,,4.330413
0.90625,,5.4397400000000005
0.9479166666666666,,4.4584589999999995
1.0,,19.387148999999997
0.90625,,4.363753
0.9791666666666667,0.12971556931734085,4.312251
0.9583333333333333,,5.803393
0.96875,0.14114247215911746,4.460202
