acc,uacc,time
0.9583333333333334,,12.030094
0.8125,,3.173477
0.9583333333333334,,3.8168519999999995
0.8958333333333334,,4.239221
0.9166666666666666,,4.678783
0.9375,,6.854364
0.9375,,5.660397
0.9166666666666666,,5.135795
0.9375,,4.515098
0.9375,,8.816134
0.9583333333333334,,6.4524870000000005
0.9375,,5.694614
0.9166666666666666,,4.330413
0.8958333333333334,0.053834771970286965,5.4397400000000005
0.9375,,4.4584589999999995
0.9791666666666666,,19.387148999999997
0.9166666666666666,,4.363753
0.9583333333333334,,4.312251
0.9791666666666666,,5.803393
0.9583333333333334,,4.460202
